brand,review_title,review_content,cleaned_text,sentiment_score,review_rating,helpful_votes,tags,sentiment_label,use_case_mentions,noun_phrases,topic,rating_label,bert_sentiment,bert_sentiment_clean,use_case_segment,pain_points
INIU,Too early to tell.,"I would like to reserve my review until I have had a chance to use this product.  But so far, I am happy with my original purchase and the initial charging of it went well. I would like to reserve my review until I have had a chance to use this product but so far I am happy with my original purchase and the initial charging of it went well.",i would like to reserve my review until i have had a chance to use this product but so far i am happy with my original purchase and the initial charging of it went well i would like to reserve my review until i have had a chance to use this product but so far i am happy with my original purchase and the initial charging of it went well,0.9836,0.0,0,neutral,positive,other,"['i', 'my review', 'i', 'a chance', 'this product', 'i', 'my original purchase', 'the initial charging', 'it', 'i', 'my review', 'i', 'a chance', 'this product', 'i', 'my original purchase', 'the initial charging', 'it']",2,negative,POSITIVE,positive,other,none
INIU,Failed after 4 months!,"Bought this on May 30th, started using it June 5. It just died! Foer no reason it will not charge anything. It will receive a charge but will not output any charge to any device. I have tried multiple cords that work on other devices but this power bank has failed. Hopefully  INIU of Walmart will send me a replacement.",bought this on may 30th started using it june 5 it just died foer no reason it will not charge anything it will receive a charge but will not output any charge to any device i have tried multiple cords that work on other devices but this power bank has failed hopefully iniu of walmart will send me a replacement,-0.5859,0.0,2,favorite_function,negative,other,"['this', 'may 30th', 'it', 'it', 'no reason', 'it', 'anything', 'it', 'a charge', 'any charge', 'any device', 'i', 'multiple cords', 'that', 'other devices', 'this power bank', 'iniu', 'walmart', 'me', 'a replacement']",3,negative,NEGATIVE,negative,professionals,none
INIU,Battery bank,Love this product. Kept our phones charged while our electricity was out after a hurricane. Lasted 2 days and 4 phones. I was so impressed I bought my daughter one.,love this product kept our phones charged while our electricity was out after a hurricane lasted 2 days and 4 phones i was so impressed i bought my daughter one,0.8122,0.0,2,neutral,positive,phone,"['this product', 'our phones', 'our electricity', 'a hurricane', '4 phones', 'i', 'i', 'my daughter']",0,negative,POSITIVE,positive,other,none
INIU,,Charged my Iphone that was at 20% battery very quickly and it only dropped the charger's battery down to 85%!!! Worth the money for sure!!!! So far no issues.,charged my iphone that was at 20 battery very quickly and it only dropped the chargers battery down to 85 worth the money for sure so far no issues,-0.0202,0.0,0,neutral,neutral,phone,"['my iphone', 'that', '20 battery', 'it', 'the chargers', '85 worth']",0,negative,NEGATIVE,negative,other,none
INIU,Reliable and Efficient Battery Pack Charger,"It’s efficient and high-quality. I’ve used it to charge 3 to 5 battery packs, and unlike others that last only a month, this one has been reliable for two months since I first purchased it.",its efficient and highquality ive used it to charge 3 to 5 battery packs and unlike others that last only a month this one has been reliable for two months since i first purchased it,0.4215,0.0,1,favorite_function,positive,other,"['i', 'it', 'others', 'that', 'this one', 'two months', 'i', 'it']",0,negative,POSITIVE,positive,other,none
INIU,,"This is my first powerbank that I ever bought and let me just say that this is totally worth the money. I only charge my Pixel 8 with this and on full capacity it charges 4-5 times from 10-100.
It's got a torch as well. Charging the powerbank fully takes half a day.
In my opinion it's totally worth the money and I don't think anker is any different then this. PLUS : You get a netted cover for the brick with this.",this is my first powerbank that i ever bought and let me just say that this is totally worth the money i only charge my pixel 8 with this and on full capacity it charges 45 times from 10100 its got a torch as well charging the powerbank fully takes half a day in my opinion its totally worth the money and i dont think anker is any different then this plus you get a netted cover for the brick with this,0.5245,0.0,0,neutral,positive,other,"['this', 'my first powerbank', 'that', 'i', 'me', 'this', 'the money', 'i', 'my pixel', 'this', 'full capacity', 'it', '45 times', 'its', 'a torch', 'the powerbank', 'half a day', 'my opinion', 'i', 'anker', 'then this', 'you', 'a netted cover', 'the brick', 'this']",2,negative,POSITIVE,positive,other,none
INIU,Much quickly charge times,"Im impressed.  I didn't know it came with a flash light. I have an old battery about the same size that doesn't charge anywhere near as fast, doesn't charge other devices as fast, and drains quickly. You can tell you're using this battery, but it charges back up in just a few hours.",im impressed i didnt know it came with a flash light i have an old battery about the same size that doesnt charge anywhere near as fast doesnt charge other devices as fast and drains quickly you can tell youre using this battery but it charges back up in just a few hours,-0.1531,0.0,0,concerns,neutral,other,"['i', 'i', 'it', 'a flash light', 'i', 'an old battery', 'the same size', 'that', 'other devices', 'you', 'you', 'this battery', 'it', 'just a few hours']",0,negative,NEGATIVE,negative,other,charging_speed
INIU,,"The unit was solidly built, but it was much heavier than expected. Felt like it weighed one full pound. This would make using it unpractical in some instances. The unit also charged very slowly, even when using a fast-charging cord and adaptor. In addition, the adaptor became excessively hot during charging.",the unit was solidly built but it was much heavier than expected felt like it weighed one full pound this would make using it unpractical in some instances the unit also charged very slowly even when using a fastcharging cord and adaptor in addition the adaptor became excessively hot during charging,0.2617,0.0,0,"favorite_function, concerns",positive,other,"['the unit', 'it', 'it', 'one full pound', 'this', 'it', 'some instances', 'the unit', 'a fastcharging cord', 'adaptor', 'addition', 'the adaptor']",0,negative,NEGATIVE,negative,other,charging_speed
INIU,Should be good for short camping trips,"I bought this because we accidentally drained our car battery charging various electronics on a four day camping trip; 2 iPhones, an iPad and a small LED lamp that we use quite a lot, especially overnight.

At 5.3 x 2.8 x 1 inch, the INUI power bank is compact enough to put in a glove compartment or stow under a seat. It's a little heavy at 3/4 lb, but I am not going to be hiking with it. 

It comes with a USB-C to USB-A cord to charge the power bank, The cord is 12 inches long. There is also a case. It's a snug fit, but you can get the INUI  power bank and cord into the case. The case provides a bit of cushion, but its mesh so its not going to protect the unit from liquids. But you want to keep a lithium battery ventilated and not overheat it.

My first test of the unit:
The INUI power bank arrived charged to 53%. I plugged it into a small 2.1 amp USB-A charger; one of those little cubes that plugs into a wall socket. It took about 4 1/2 hours to charge the power bank to 100%. When my iPhone SE 2022 was down to 20% charge, I recharged it through the USB-A output port of the power bank. The iPhone charged to 100% in 2 hours, and the power bank charge fell from 100% to 92 %. (Note that the iPhone SE 2022 is one of the smaller iPhones.) That seems pretty good given the specs on the website for charging bigger phones.

This looks promising for keeping our iPhones charged for a few days, and give us a little piece of mind that we aren't draining the car battery.",i bought this because we accidentally drained our car battery charging various electronics on a four day camping trip 2 iphones an ipad and a small led lamp that we use quite a lot especially overnight at 53 x 28 x 1 inch the inui power bank is compact enough to put in a glove compartment or stow under a seat its a little heavy at 34 lb but i am not going to be hiking with it it comes with a usbc to usba cord to charge the power bank the cord is 12 inches long there is also a case its a snug fit but you can get the inui power bank and cord into the case the case provides a bit of cushion but its mesh so its not going to protect the unit from liquids but you want to keep a lithium battery ventilated and not overheat it my first test of the unit the inui power bank arrived charged to 53 i plugged it into a small 21 amp usba charger one of those little cubes that plugs into a wall socket it took about 4 12 hours to charge the power bank to 100 when my iphone se 2022 was down to 20 charge i recharged it through the usba output port of the power bank the iphone charged to 100 in 2 hours and the power bank charge fell from 100 to 92 note that the iphone se 2022 is one of the smaller iphones that seems pretty good given the specs on the website for charging bigger phones this looks promising for keeping our iphones charged for a few days and give us a little piece of mind that we arent draining the car battery,0.7632,0.0,9,"use_case, favorite_function, concerns",positive,"phone, camping, hiking, car","['i', 'this', 'we', 'our car battery', 'various electronics', '2 iphones', 'an ipad', 'a small led lamp', 'we', 'quite a lot', 'the inui power bank', 'a glove compartment', 'a seat', '34 lb', 'i', 'it', 'it', 'a usbc', 'cord', 'the power bank', 'the cord', 'a case', 'you', 'the inui power bank', 'cord', 'the case', 'the case', 'a bit', 'cushion', 'its mesh', 'its', 'the unit', 'liquids', 'you', 'a lithium battery', 'it', 'my first test', 'the unit', 'the inui power bank', 'i', 'it', 'those little cubes', 'that', 'a wall socket', 'it', 'about 4 12 hours', 'the power bank', 'my iphone', 'down to 20 charge', 'i', 'it', 'the usba output port', 'the power bank', 'the iphone', '2 hours', 'the power bank charge', '100 to 92 note', 'the iphone', 'the smaller iphones', 'that', 'the specs', 'the website', 'bigger phones', 'this', 'our iphones', 'a few days', 'us', 'a little piece', 'mind', 'we', 'the car battery']",-1,negative,NEGATIVE,negative,"travelers, outdoor_enthusiasts","charging_speed, weight"
INIU,Great charger,Great bought 2 so one can charge while using other charger for iPad Air so I can stay outdoors with dogs longer period of time so they can play ♥️🦮🐶👍☺️,great bought 2 so one can charge while using other charger for ipad air so i can stay outdoors with dogs longer period of time so they can play,0.7759,0.0,0,neutral,positive,outdoor,"['one', 'other charger', 'ipad air', 'i', 'dogs', 'period', 'time', 'they']",0,negative,NEGATIVE,negative,outdoor_enthusiasts,none
INIU,lasts for days,"this power bank is amazing! long lasting power. go days without charging it and im using it for my heated hoodie.
my only complaint is it takes a day almost to charge. but its worth it.",this power bank is amazing long lasting power go days without charging it and im using it for my heated hoodie my only complaint is it takes a day almost to charge but its worth it,0.4854,0.0,0,neutral,positive,other,"['this power bank', 'long lasting power', 'it', 'i', 'it', 'my heated hoodie', 'my only complaint', 'it', 'a day', 'its worth', 'it']",2,negative,POSITIVE,positive,other,none
INIU,,60 December 2024 … no regrets on having purchased this portable power bank. I’m no longer in the frantic search for unavailable outlet out in public… very nice value of this black Friday item…thx👨🏼‍🦳,60 december 2024 no regrets on having purchased this portable power bank im no longer in the frantic search for unavailable outlet out in public very nice value of this black friday itemthx,-0.464,0.0,0,favorite_function,negative,other,"['this portable power bank', 'i', 'the frantic search', 'unavailable outlet', 'public very nice value', 'this black friday itemthx']",2,negative,POSITIVE,positive,other,none
INIU,Great charger,Great bought 2 so one can charge while using other charger for iPad Air so I can stay outdoors with dogs longer period of time so they can play ♥️🦮🐶👍☺️,great bought 2 so one can charge while using other charger for ipad air so i can stay outdoors with dogs longer period of time so they can play,0.7759,0.0,0,neutral,positive,outdoor,"['one', 'other charger', 'ipad air', 'i', 'dogs', 'period', 'time', 'they']",0,negative,NEGATIVE,negative,outdoor_enthusiasts,none
INIU,"reliable, fast charging in a sexy design","nice soft feel. fast charging. type c! love the lcd power level. well made!

emergency flashlight on board.",nice soft feel fast charging type c love the lcd power level well made emergency flashlight on board,0.7579,0.0,0,use_case,positive,emergency,"['c', 'the lcd power level', 'emergency flashlight', 'board']",0,negative,POSITIVE,positive,outdoor_enthusiasts,none
INIU,long full charge time,great power bank i especially like having a bright light on it to be able to use it as a flash light when nessasary but it takes forever to fully charge,great power bank i especially like having a bright light on it to be able to use it as a flash light when nessasary but it takes forever to fully charge,0.6735,0.0,0,neutral,positive,other,"['i', 'a bright light', 'it', 'it', 'a flash light', 'it']",2,negative,NEGATIVE,negative,other,none
INIU,,My son has one of these that he has been using for a long time. He really likes it. I have not needed to use mine yet but it’s nice to know it’s there.,my son has one of these that he has been using for a long time he really likes it i have not needed to use mine yet but its nice to know its there,0.6953,0.0,0,neutral,positive,other,"['my son', 'these', 'that', 'he', 'a long time', 'he', 'it', 'i', 'mine', 'its nice']",1,negative,POSITIVE,positive,other,charging_speed
INIU,,I really love it. It's really nice.😍😍😍,i really love it its really nice,0.8218,0.0,0,neutral,positive,other,"['i', 'it']",1,negative,POSITIVE,positive,other,none
INIU,Great portable battery pack,Best travel battery pack. Charges phones 2.5x to full before needing the be replrnished.,best travel battery pack charges phones 25x to full before needing the be replrnished,0.4767,0.0,0,use_case,positive,"phone, travel","['best travel battery pack', 'phones']",0,negative,POSITIVE,positive,travelers,none
INIU,,"Fast charge, highly recommend!",fast charge highly recommend,0.4201,0.0,0,favorite_function,positive,other,['fast charge'],0,negative,POSITIVE,positive,other,none
INIU,,Excellent working battery pack.  Well worth the money.  Great price!,excellent working battery pack well worth the money great price,0.8957,0.0,0,neutral,positive,other,['excellent working battery pack'],0,negative,POSITIVE,positive,professionals,none
INIU,,"5 stars to me are a bit rare.. But 5 stars! 
I bought 2 of them for my girls tablets and because my car charging port isnt working. This fits two phones at a time....also you can charge the portable charger and charge one phone or tablet at the same time. It is heavier than a cell phone so just keep it in its thick jersey mesh case for protection incase it falls. It charges really well! And it still has power juice to charge more! Get you one!",5 stars to me are a bit rare but 5 stars i bought 2 of them for my girls tablets and because my car charging port isnt working this fits two phones at a timealso you can charge the portable charger and charge one phone or tablet at the same time it is heavier than a cell phone so just keep it in its thick jersey mesh case for protection incase it falls it charges really well and it still has power juice to charge more get you one,0.1128,0.0,2,"use_case, favorite_function",neutral,"phone, tablet, car","['5 stars', 'me', '5 stars', 'i', 'them', 'my girls tablets', 'my car', 'port', 'this', 'two phones', 'you', 'the portable charger', 'one phone', 'tablet', 'the same time', 'it', 'a cell phone', 'it', 'protection incase', 'it', 'it', 'charges', 'it', 'power juice', 'you']",0,negative,POSITIVE,positive,professionals,none
INIU,Best portable charger yet,Great products.  Fast charging even when charging two electronics at a time.  Also recharges itself fast.,great products fast charging even when charging two electronics at a time also recharges itself fast,0.6249,0.0,0,neutral,positive,other,"['great products', 'two electronics', 'a time', 'itself']",0,negative,POSITIVE,positive,other,none
INIU,,Been using this charger for my phone quick charging and it is awesome. Really appreciate the digital readout of remaining charge.,been using this charger for my phone quick charging and it is awesome really appreciate the digital readout of remaining charge,0.796,0.0,0,neutral,positive,phone,"['this charger', 'my phone quick charging', 'it', 'the digital readout', 'remaining charge']",0,negative,POSITIVE,positive,other,none
INIU,A must have!,"I absolutely love mine. Charged ipad, phone, and work tablet with 52%. I would definitely recommend it!",i absolutely love mine charged ipad phone and work tablet with 52 i would definitely recommend it,0.8238,0.0,0,neutral,positive,"phone, tablet","['i', 'mine', 'i', 'it']",0,negative,POSITIVE,positive,professionals,none
INIU,,I love the portability. It helps to keep all my electronic devices charged. Very affordable. Great buy.,i love the portability it helps to keep all my electronic devices charged very affordable great buy,0.8854,0.0,0,neutral,positive,other,"['i', 'the portability', 'it', 'all my electronic devices', 'very affordable great buy']",0,negative,POSITIVE,positive,other,none
INIU,"Great little charger,",Only took 3% of the battery packs capacity to charge my iPhone 12 from 35% to a full charge. Recommend this charger.,only took 3 of the battery packs capacity to charge my iphone 12 from 35 to a full charge recommend this charger,0.3612,0.0,0,neutral,positive,phone,"['the battery packs capacity', 'my iphone', 'a full charge', 'this charger']",0,negative,POSITIVE,positive,other,none
INIU,Portable charger,A friend told me to buy this portable charger for my phone and I am so glad that I did. It charges everything fast. The price wasn't bad either.,a friend told me to buy this portable charger for my phone and i am so glad that i did it charges everything fast the price wasnt bad either,0.8323,0.0,0,favorite_function,positive,phone,"['a friend', 'me', 'this portable charger', 'my phone', 'i', 'i', 'it', 'everything', 'the price']",0,negative,POSITIVE,positive,other,none
INIU,Great power bank!,"Charged my phone quickly; I get at least 4 complete charges from this power bank.
Works great and is easy to carry around",charged my phone quickly i get at least 4 complete charges from this power bank works great and is easy to carry around,0.6249,0.0,0,use_case,positive,"phone, car","['my phone', 'i', 'this power bank']",2,negative,POSITIVE,positive,professionals,none
INIU,,there great you get 4 full charges and 0 to 100 percent,there great you get 4 full charges and 0 to 100 percent,0.4588,0.0,0,neutral,positive,other,"['you', '4 full charges']",0,negative,POSITIVE,positive,other,none
INIU,Nice charger,Works very well %26 charge lasts longer than the one I had before,works very well 26 charge lasts longer than the one i had before,0.3384,0.0,0,favorite_function,positive,other,"['26 charge', 'the one', 'i']",0,negative,POSITIVE,positive,professionals,none
INIU,,It does not work it charge up but not out,it does not work it charge up but not out,0.0,0.0,0,neutral,neutral,other,"['it', 'it']",3,negative,NEGATIVE,negative,professionals,none
INIU,,charges quick works well very compact was exactly what I was looking for,charges quick works well very compact was exactly what i was looking for,0.0,0.0,0,favorite_function,neutral,other,"['charges', 'quick works', 'exactly what', 'i']",0,negative,POSITIVE,positive,professionals,none
INIU,good backup power source,easy to use. lightweight.,easy to use lightweight,0.4404,0.0,0,favorite_function,positive,other,['lightweight'],0,negative,NEGATIVE,negative,other,none
INIU,Awesome,I love it! Took it hiking and on our trip to universal. After charging two phones still had a ton of battery to use.,i love it took it hiking and on our trip to universal after charging two phones still had a ton of battery to use,0.6369,0.0,0,use_case,positive,"phone, hiking","['i', 'it', 'it', 'our trip', 'two phones', 'a ton', 'battery']",0,negative,POSITIVE,positive,"travelers, outdoor_enthusiasts",none
INIU,Good Recharging tool.,Great Charger! Kept our phones and battery free lighting working throughout our blackout of over 24 hours.,great charger kept our phones and battery free lighting working throughout our blackout of over 24 hours,0.8126,0.0,1,neutral,positive,phone,"['great charger', 'our phones', 'battery free lighting', 'our blackout', 'over 24 hours']",0,negative,POSITIVE,positive,professionals,charging_speed
INIU,,It charges quickly and works well devices.,it charges quickly and works well devices,0.0,0.0,0,neutral,neutral,other,"['it', 'devices']",0,negative,POSITIVE,positive,professionals,none
INIU,Just What I Was Looking For,"Small and compact, but packs a punch. great feel and great display.",small and compact but packs a punch great feel and great display,0.9231,0.0,0,favorite_function,positive,other,"['a punch great feel', 'great display']",0,negative,POSITIVE,positive,other,none
INIU,,Ontime delivery and product is what was promised. Performs great. Definitely recommend it.,ontime delivery and product is what was promised performs great definitely recommend it,0.8957,0.0,0,neutral,positive,other,"['ontime delivery', 'product', 'what', 'it']",1,negative,POSITIVE,positive,other,none
INIU,,bought for my grandson who's always letting his phone died,bought for my grandson whos always letting his phone died,-0.5574,0.0,0,neutral,negative,phone,"['my grandson', 'who', 'his phone']",0,negative,NEGATIVE,negative,other,none
INIU,,I love it a lot! It works really good and last for ever would recommend.,i love it a lot it works really good and last for ever would recommend,0.8718,0.0,0,neutral,positive,other,"['i', 'it', 'a lot', 'it']",1,negative,POSITIVE,positive,professionals,none
INIU,great gift,"great gift ! one of my bfs gifts and he loved it , might have to borrow it",great gift one of my bfs gifts and he loved it might have to borrow it,0.8979,0.0,0,use_case,positive,gift,"['great gift', 'my bfs gifts', 'he', 'it', 'it']",1,negative,POSITIVE,positive,other,none
INIU,,xmas gift for my son.  hopefully he'll like it,xmas gift for my son hopefully hell like it,0.3612,0.0,0,use_case,positive,gift,"['xmas gift', 'my son', 'it']",1,negative,POSITIVE,positive,other,none
INIU,Charge-on,I like everything abt it especially size n weight of bank,i like everything abt it especially size n weight of bank,0.3612,0.0,0,neutral,positive,other,"['i', 'everything', 'it', 'n', 'weight', 'bank']",0,negative,POSITIVE,positive,other,none
INIU,,Excellent battery,excellent battery,0.5719,0.0,0,neutral,positive,other,['excellent battery'],0,negative,POSITIVE,positive,other,none
INIU,,Best portable,best portable,0.6369,0.0,0,favorite_function,positive,other,[],0,negative,POSITIVE,positive,other,none
INIU,,Great for traveling,great for traveling,0.6249,0.0,0,use_case,positive,travel,[],1,negative,POSITIVE,positive,travelers,none
INIU,Delivered on time,Great product,great product,0.6249,0.0,0,neutral,positive,other,['great product'],1,negative,POSITIVE,positive,other,none
INIU,,at this point I don't dislike anything,at this point i dont dislike anything,0.2924,0.0,0,neutral,positive,other,"['this point', 'i', 'anything']",0,negative,POSITIVE,positive,other,none
INIU,,It takes too long to charge. Not worth it,it takes too long to charge not worth it,-0.1695,0.0,0,neutral,neutral,other,"['it', 'it']",0,negative,NEGATIVE,negative,other,none
INIU,,Works great use it daily at work can charge my iPhone 12 four times before needing a charge,works great use it daily at work can charge my iphone 12 four times before needing a charge,0.6249,0.0,0,neutral,positive,phone,"['it', 'work', 'my iphone', 'a charge']",0,negative,POSITIVE,positive,professionals,none
INIU,Working Good,So far it works well. Let’s say how it goes for long periods!,so far it works well lets say how it goes for long periods,0.2732,0.0,0,neutral,positive,other,"['it', 'lets', 'it', 'long periods']",1,negative,POSITIVE,positive,professionals,none
INIU,great portable charger,works great charges your phone on the go,works great charges your phone on the go,0.4588,0.0,0,neutral,positive,phone,"['great charges', 'your phone', 'the go']",0,negative,POSITIVE,positive,professionals,none
INIU,great portable charger,works great charges your phone on the go,works great charges your phone on the go,0.4588,0.0,0,neutral,positive,phone,"['great charges', 'your phone', 'the go']",0,negative,POSITIVE,positive,professionals,none
INIU,,"Great at recharging -a bit heavy though.... 
Have to order another as I left behind at Beach House!",great at recharging a bit heavy though have to order another as i left behind at beach house,0.6249,0.0,0,concerns,positive,other,"['another', 'i', 'beach house']",0,negative,NEGATIVE,negative,other,weight
INIU,,Works great use it daily at work can charge my iPhone 12 four times before needing a charge,works great use it daily at work can charge my iphone 12 four times before needing a charge,0.6249,0.0,0,neutral,positive,phone,"['it', 'work', 'my iphone', 'a charge']",0,negative,POSITIVE,positive,professionals,none
INIU,"Great product, good buy!",My son says its the best battery pack he's ever used!  It was a good deal with Walmart bucks back.,my son says its the best battery pack hes ever used it was a good deal with walmart bucks back,0.7964,0.0,0,neutral,positive,other,"['my son', 'he', 'it', 'a good deal', 'walmart bucks']",0,negative,POSITIVE,positive,other,none
INIU,,at this point I don't dislike anything,at this point i dont dislike anything,0.2924,0.0,0,neutral,positive,other,"['this point', 'i', 'anything']",0,negative,POSITIVE,positive,other,none
INIU,Working Good,So far it works well. Let’s say how it goes for long periods!,so far it works well lets say how it goes for long periods,0.2732,0.0,0,neutral,positive,other,"['it', 'lets', 'it', 'long periods']",1,negative,POSITIVE,positive,professionals,none
INIU,,Excellent works really good for me.,excellent works really good for me,0.7841,0.0,0,neutral,positive,other,"['excellent works', 'me']",1,negative,POSITIVE,positive,professionals,none
INIU,great power bank,The power bank is very easy to use.  I like fact that it shows the percentage of power left.,the power bank is very easy to use i like fact that it shows the percentage of power left,0.6901,0.0,0,neutral,positive,other,"['the power bank', 'i', 'fact', 'it', 'the percentage', 'power']",2,negative,NEGATIVE,negative,other,none
INIU,Worth every penny,This is by far the best wireless power bank we have ever used.,this is by far the best wireless power bank we have ever used,0.6369,0.0,0,neutral,positive,other,"['this', 'we']",2,negative,POSITIVE,positive,other,none
INIU,Good buy,Fast shipping seems to work well and has the power!,fast shipping seems to work well and has the power,0.2732,0.0,0,neutral,positive,other,"['fast shipping', 'the power']",1,negative,POSITIVE,positive,professionals,none
INIU,"Great product, good buy!",My son says its the best battery pack he's ever used!  It was a good deal with Walmart bucks back.,my son says its the best battery pack hes ever used it was a good deal with walmart bucks back,0.7964,0.0,0,neutral,positive,other,"['my son', 'he', 'it', 'a good deal', 'walmart bucks']",0,negative,POSITIVE,positive,other,none
INIU,Great purchase,Excellent quality. I use it often when traveling.,excellent quality i use it often when traveling,0.5719,0.0,0,use_case,positive,travel,"['i', 'it']",1,negative,POSITIVE,positive,travelers,none
INIU,Great charging capacity w/ USB C to C fast charg,Large charging capacity can completely charge my phone almost 3 full charges.,large charging capacity can completely charge my phone almost 3 full charges,-0.2075,0.0,0,neutral,negative,phone,"['large charging capacity', 'my phone', 'almost 3 full charges']",0,negative,NEGATIVE,negative,other,weight
INIU,,"I like how its power lasts, so you can charge for a while.",i like how its power lasts so you can charge for a while,0.3612,0.0,0,neutral,positive,other,"['i', 'its power', 'you', 'a while']",0,negative,POSITIVE,positive,other,none
INIU,running late,"do not know,running late",do not knowrunning late,0.0,0.0,1,neutral,neutral,other,[],3,negative,NEGATIVE,negative,other,none
INIU,,Wonderful product,wonderful product,0.5719,0.0,0,neutral,positive,other,['wonderful product'],1,negative,POSITIVE,positive,other,none
INIU,,"First order came damaged, but my second order was perfect perfectly shipped early delivery. I love it.",first order came damaged but my second order was perfect perfectly shipped early delivery i love it,0.9565,0.0,0,neutral,positive,other,"['first order', 'my second order', 'i', 'it']",1,negative,POSITIVE,positive,other,none
INIU,great item,love this item. charges my devices faster than my home chargers. definitely recommend worth every penny.,love this item charges my devices faster than my home chargers definitely recommend worth every penny,0.8481,0.0,0,neutral,positive,other,"['this item', 'charges', 'my devices', 'my home chargers']",0,negative,POSITIVE,positive,other,none
INIU,Power,Love this power bank.  I use it to charge my Fire and phone.  Great to use when a charging station is not at hand.,love this power bank i use it to charge my fire and phone great to use when a charging station is not at hand,0.6454,0.0,0,neutral,positive,phone,"['this power bank', 'i', 'it', 'my fire', 'phone', 'a charging station', 'hand']",2,negative,POSITIVE,positive,other,none
INIU,,is the best 👌,is the best,0.6369,0.0,0,neutral,positive,other,[],1,negative,POSITIVE,positive,other,none
INIU,,Works great,works great,0.6249,0.0,0,neutral,positive,other,[],1,negative,POSITIVE,positive,professionals,none
INIU,,very good 💯 recommend,very good recommend,0.7159,0.0,0,neutral,positive,other,['very good recommend'],1,negative,POSITIVE,positive,other,none
INIU,Not a good purchase.,This item is very difficult to understand and operate thanks to a very poor instruction pamphlet.  I haven't been able to do either. I'm planning to send it back.,this item is very difficult to understand and operate thanks to a very poor instruction pamphlet i havent been able to do either im planning to send it back,-0.5083,0.0,0,neutral,negative,other,"['this item', 'thanks', 'i', 'i', 'it']",1,negative,NEGATIVE,negative,other,none
INIU,,"I really like this charger, it’s very handy and it charges quickly",i really like this charger its very handy and it charges quickly,0.1761,0.0,0,neutral,neutral,other,"['i', 'this charger', 'it']",0,negative,POSITIVE,positive,other,none
INIU,too heavy,To heavy and too bulky for my needs.,to heavy and too bulky for my needs,0.0,0.0,0,concerns,neutral,other,['my needs'],0,negative,NEGATIVE,negative,other,weight
INIU,does the job,"comes in handy to recharge any 5 volt item. a bit heavy. Eric from Lombard, IL",comes in handy to recharge any 5 volt item a bit heavy eric from lombard il,0.0,0.0,0,concerns,neutral,other,"['any 5 volt item', 'lombard']",0,negative,NEGATIVE,negative,other,weight
INIU,,As described.,as described,0.0,0.0,0,neutral,neutral,other,[],1,negative,POSITIVE,positive,other,none
INIU,,great size  will be,great size will be,0.6249,0.0,0,neutral,positive,other,['great size'],0,negative,POSITIVE,positive,other,none
INIU,I recommend this charger pack.,Works great!,works great,0.6249,0.0,0,neutral,positive,other,[],1,negative,POSITIVE,positive,professionals,none
INIU,Incomplete product - no cord to charge it,The power bank arrived 55% charged and it does not include a cable to charge the charger. You have to have a separate USB-C adapter.,the power bank arrived 55 charged and it does not include a cable to charge the charger you have to have a separate usbc adapter,-0.2023,0.0,0,favorite_function,negative,other,"['the power bank', 'it', 'a cable', 'the charger', 'you', 'a separate usbc adapter']",2,negative,NEGATIVE,negative,other,none
INIU,Very good for the price.,"Takes a while to charge portable charger, but once fully charged, I can charge my iPhone 5-6 times from 5%-100%.",takes a while to charge portable charger but once fully charged i can charge my iphone 56 times from 5100,-0.3898,0.0,1,favorite_function,negative,phone,"['a while', 'portable charger', 'i', 'my iphone']",0,negative,NEGATIVE,negative,other,none
INIU,,This was a good buy and is very useful.,this was a good buy and is very useful,0.7264,0.0,0,neutral,positive,other,"['this', 'a good buy']",1,negative,POSITIVE,positive,other,none
INIU,Charger for my iPhone,This charger is an item I have been wanting for awhile. It was purchased in order to keep my phone always ready for use,this charger is an item i have been wanting for awhile it was purchased in order to keep my phone always ready for use,0.3612,0.0,0,favorite_function,positive,phone,"['this charger', 'an item', 'i', 'it', 'order', 'my phone', 'use']",0,negative,NEGATIVE,negative,other,none
INIU,Buying another,"I lost my first one in a car accident, but it was such a good power bank I’m buying another. Unlike some power banks on the market, you CAN charge two devices at once, and charge the power bank while it’s charging other devices. Probably not great for the cells, but for $30 why not? You’ll get your moneys worth.",i lost my first one in a car accident but it was such a good power bank im buying another unlike some power banks on the market you can charge two devices at once and charge the power bank while its charging other devices probably not great for the cells but for 30 why not youll get your moneys worth,-0.2361,0.0,0,use_case,negative,car,"['i', 'a car accident', 'it', 'i', 'another', 'some power banks', 'the market', 'you', 'two devices', 'the power bank', 'its', 'other devices', 'the cells', 'you', 'your moneys']",2,negative,POSITIVE,positive,other,none
INIU,good,recharge the phone 4 times.,recharge the phone 4 times,0.0,0.0,1,neutral,neutral,phone,['the phone'],0,negative,POSITIVE,positive,other,none
INIU,,it's definitely worth the price.,its definitely worth the price,0.5574,0.0,0,neutral,positive,other,[],1,negative,POSITIVE,positive,other,none
